HeadX,HeadY,CentreX,CentreY,TerminiX,TerminiY,LeftMidChX,LeftMidChY,RightMidChX,RightMidChY,Length_km,Width_km,Area_kmsq,Orientation,CatNumber,CentreLong,CentreLat,DTMtile,DTMres,HiRISE,HiRISEANAGLYPH,HiRISEDTM
-3501687,-2458643,-3497108,-2459604,-3492529,-2459971,-3496697,-2458845,-3496988,-2460350,9.053,1.532,13.870,98.5,824,-77.0169,-41.4950,H2640_0000_DA4,150,,,
-3494935,-2485572,-3494016,-2486633,-3493096,-2487688,-3493837,-2486443,-3494204,-2486834,2.769,0.530,1.466,139.9,825,-76.9488,-41.9510,H2607_0000_DA4,125,,,
-3491521,-2484558,-3491017,-2485625,-3490513,-2486485,-3490558,-2485299,-3491621,-2485892,2.161,1.190,2.571,153.1,826,-76.8827,-41.9340,H2607_0000_DA4,125,,,
-3616122,-2074371,-3615991,-2075385,-3615859,-2076410,-3615782,-2075338,-3616236,-2075397,2.058,0.489,1.007,172.1,827,-79.6350,-35.0130,H4087_0000_DA4,100,,,
-3595580,-3025049,-3597953,-3026922,-3600325,-3028119,-3597755,-3027858,-3598577,-3026033,4.958,1.946,9.648,231.7,828,-79.2378,-51.0660,H2640_0000_DA4,150,,,
-3576114,-3067827,-3578875,-3066754,-3581636,-3066991,-3579066,-3067483,-3579088,-3066031,4.540,1.452,6.593,280.6,829,-78.8176,-51.7380,none,none,,,
-3575497,-3074454,-3580451,-3075112,-3585404,-3075124,-3580705,-3075960,-3580705,-3074253,8.013,1.707,13.678,265.1,830,-78.8523,-51.8790,none,none,,,
-3574207,-3078710,-3578498,-3081869,-3582789,-3083025,-3577999,-3082587,-3578157,-3081200,8.139,1.393,11.336,237.9,831,-78.8093,-51.9930,none,none,,,
-3573544,-3088318,-3576271,-3086434,-3578998,-3083488,-3576605,-3087133,-3575783,-3085746,6.518,1.536,10.011,317.8,832,-78.7603,-52.0700,none,none,,,
-3573435,-3090897,-3579719,-3090346,-3586004,-3089682,-3579996,-3091709,-3579974,-3088988,10.143,2.721,27.596,276.8,833,-78.8362,-52.1360,none,none,,,
-3574075,-3096421,-3579497,-3095384,-3584919,-3095005,-3579111,-3096249,-3578998,-3094483,8.785,1.769,15.537,279.2,834,-78.8313,-52.2210,none,none,,,
-3575937,-3099172,-3577767,-3100067,-3579597,-3101169,-3577604,-3100938,-3578289,-3099231,3.539,1.793,6.344,235.6,835,-78.7932,-52.3000,none,none,,,
-3578666,-3116889,-3583711,-3115122,-3588755,-3113326,-3584142,-3115875,-3583720,-3114310,8.764,1.600,14.025,293.9,836,-78.9241,-52.5540,none,none,,,
-4168327,-2612935,-4168177,-2613481,-4168027,-2614109,-4167972,-2613398,-4168367,-2613587,1.207,0.416,0.502,166.5,837,-91.7958,-44.0910,H0453_0000_DA4,75,,,
-4164399,-2612763,-4164322,-2613303,-4164244,-2613949,-4164158,-2613238,-4164467,-2613315,1.194,0.300,0.358,173.0,838,-91.7109,-44.0880,H0453_0000_DA4,75,,,
-4163827,-2612633,-4163709,-2613244,-4163591,-2613979,-4163545,-2613226,-4163868,-2613297,1.364,0.311,0.423,170.7,839,-91.6974,-44.0870,H0453_0000_DA4,75,,,
-4163005,-2612212,-4162848,-2612888,-4162692,-2613659,-4162614,-2612835,-4162991,-2612977,1.476,0.381,0.562,168.5,840,-91.6785,-44.0810,H0453_0000_DA4,75,,,
-4156807,-2613238,-4157011,-2613955,-4157215,-2614482,-4156998,-2613990,-4157297,-2613878,1.302,0.303,0.394,197.1,841,-91.5499,-44.0990,H0453_0000_DA4,75,,,
-4162074,-2612171,-4161990,-2612651,-4161906,-2613315,-4161752,-2612603,-4162228,-2612734,1.155,0.466,0.538,172.2,842,-91.6596,-44.0770,H0453_0000_DA4,75,,,
-4150709,-2615283,-4150931,-2615970,-4151154,-2617002,-4150754,-2616077,-4151108,-2615917,1.769,0.368,0.652,193.6,843,-91.4160,-44.1330,H0453_0000_DA4,75,,,
-4186748,-2408426,-4188156,-2409220,-4189563,-2409973,-4187425,-2410542,-4188333,-2407863,3.189,2.826,9.011,241.0,844,-92.2358,-40.6450,H0453_0000_DA4,75,"PSP_003633_1385, PSP_004266_1385",PSP_004266_1385_PSP_003633_1385_RED_ANAGLYPH,
-4291434,-2424317,-4291057,-2424869,-4290680,-2425242,-4290699,-2424608,-4291234,-2425183,1.187,0.781,0.927,141.2,845,-94.5020,-40.9090,H0266_0000_DA4,50,,,
-4292406,-2425444,-4292018,-2425936,-4291629,-2426315,-4291698,-2425675,-4292251,-2426196,1.160,0.755,0.876,138.7,846,-94.5232,-40.9270,H0266_0000_DA4,50,,,
-4293959,-2426428,-4293571,-2427299,-4293182,-2427903,-4293228,-2426979,-4294004,-2427560,1.663,0.961,1.598,152.6,847,-94.5574,-40.9500,H0266_0000_DA4,50,,,
-4295067,-2426688,-4294547,-2427477,-4294027,-2428194,-4294336,-2427240,-4294935,-2427761,1.821,0.788,1.436,145.8,848,-94.5789,-40.9530,H0266_0000_DA4,50,,,
-4446785,-2418313,-4447208,-2418823,-4447630,-2419350,-4446899,-2419066,-4447262,-2418574,1.331,0.609,0.811,218.8,849,-97.9409,-40.8070,H0508_0000_DA4,75,,,
-4431678,-2423274,-4431717,-2424276,-4431756,-2425141,-4431401,-2424329,-4431942,-2424270,1.869,0.536,1.002,182.3,850,-97.5998,-40.8990,H0508_0000_DA4,75,,,
-4426588,-2425023,-4426899,-2425639,-4427210,-2426184,-4426620,-2425894,-4427256,-2425432,1.314,0.779,1.023,207.8,851,-97.4937,-40.9220,H0508_0000_DA4,75,,,
-4429658,-2479336,-4429542,-2480587,-4429426,-2481553,-4429372,-2480421,-4429826,-2480741,2.228,0.545,1.215,174.2,852,-97.5519,-41.8490,H0508_0000_DA4,75,,,
-4427088,-2479947,-4426727,-2481417,-4426366,-2482418,-4426289,-2481346,-4426702,-2481523,2.569,0.439,1.129,164.2,853,-97.4899,-41.8630,H0508_0000_DA4,75,,,
-4477113,-2507610,-4477356,-2508268,-4477599,-2508973,-4477272,-2508345,-4477844,-2508167,1.442,0.580,0.836,199.0,854,-98.6049,-42.3160,none,none,ESP_025812_1375,,
-4536523,-2706410,-4536339,-2706838,-4536155,-2707259,-4536199,-2706775,-4536451,-2706945,0.914,0.286,0.261,158.4,855,-99.9038,-45.6660,H2501_0000_DA4,75,"ESP_014340_1340, ESP_030045_1340",,
-4519028,-2708628,-4519484,-2709209,-4519941,-2709743,-4519350,-2709393,-4519650,-2709014,1.391,0.467,0.650,216.7,856,-99.5327,-45.7060,H2501_0000_DA4,75,"ESP_014340_1340, ESP_030045_1340",,
-4522166,-2706228,-4522781,-2706898,-4523396,-2707751,-4522556,-2707135,-4522892,-2706696,1.892,0.535,1.012,216.4,857,-99.6053,-45.6670,H2501_0000_DA4,75,"ESP_014340_1340, ESP_030045_1340",,
-5106877,-3003834,-5109692,-3003745,-5112507,-3003028,-5109892,-3004214,-5109869,-3003259,4.727,0.954,4.512,279.8,858,-112.5308,-50.6750,none,none,,,
-5146117,-2937328,-5147337,-2939314,-5148556,-2941839,-5146608,-2939930,-5148070,-2938715,4.960,1.734,8.601,204.6,859,-113.3599,-49.5880,H2644_0000_DA4,150,ESP_021883_1300,,
-5146585,-3031071,-5147371,-3028463,-5148156,-3026702,-5147362,-3028641,-5146163,-3028321,4.554,1.034,4.707,343.6,860,-113.3606,-51.0920,H2197_0001_DA4,100,,,
-5161193,-3037004,-5160484,-3036287,-5159776,-3035179,-5160838,-3035902,-5160107,-3036631,2.162,0.943,2.038,32.4,861,-113.6494,-51.2240,H2197_0001_DA4,100,,,
-5539329,-2572314,-5538614,-2573826,-5537899,-2575284,-5538035,-2573500,-5539229,-2574182,3.264,1.322,4.314,155.5,862,-121.9770,-43.4220,H0424_0000_DA4,50,"ESP_021791_1365, ESP_033751_1365",,
-5540659,-2573802,-5539007,-2575011,-5537354,-2575901,-5538916,-2574442,-5539306,-2575539,3.771,1.157,4.364,123.8,863,-121.9856,-43.4420,H0424_0000_DA4,50,"ESP_021791_1365, ESP_033751_1365",,
-5523555,-2701267,-5524651,-2701267,-5525748,-2701676,-5524540,-2701806,-5524708,-2700763,2.045,1.054,2.156,258.4,864,-121.6695,-45.5720,H0424_0000_DA4,50,"ESP_012798_1340, ESP_014354_1340, ESP_025259_1340, ESP_026459_1340, PSP_007102_1340",,
-5563027,-2592966,-5562273,-2594394,-5561519,-2595426,-5561519,-2593630,-5563050,-2595135,2.841,2.085,5.923,150.0,865,-122.4980,-43.7690,none,none,,,
-5662645,-2492388,-5663699,-2494220,-5664752,-2495720,-5662577,-2494736,-5664153,-2493752,3.907,1.816,7.095,211.5,866,-124.7317,-42.0790,H4234_0000_DA4,75,,,
-5688219,-2238242,-5687880,-2239102,-5687542,-2240020,-5687519,-2238894,-5688178,-2239315,1.910,0.799,1.526,158.6,867,-125.2643,-37.7750,H1937_0000_DA4,100,,,
-5684641,-2238835,-5684634,-2239635,-5684627,-2240400,-5684373,-2239689,-5684872,-2239588,1.565,0.525,0.822,179.5,868,-125.1928,-37.7840,H1937_0000_DA4,100,,,
-5806872,-2300149,-5807103,-2301162,-5807335,-2302075,-5806749,-2301239,-5807435,-2301032,1.983,0.728,1.443,193.7,869,-127.8899,-38.8220,none,none,"ESP_013919_1410, ESP_016675_1410",,
-5803267,-2300599,-5803850,-2301755,-5804433,-2302887,-5803289,-2301885,-5803943,-2301642,2.577,0.708,1.824,207.4,870,-127.8183,-38.8320,none,none,"ESP_013919_1410, ESP_016675_1410",,
-5799452,-2290440,-5799237,-2291560,-5799021,-2292378,-5798876,-2291453,-5799489,-2291684,1.987,0.666,1.324,167.2,871,-127.7167,-38.6600,none,none,"ESP_013919_1410, ESP_016675_1410",,
-5775455,-2522980,-5771806,-2523976,-5768158,-2523039,-5771927,-2521332,-5771641,-2526655,7.015,5.330,37.390,90.5,872,-127.1126,-42.5810,H0479_0000_DA4,100,,,
-5821293,-2362713,-5821432,-2361504,-5821570,-2360206,-5822147,-2361581,-5820894,-2361409,2.523,1.268,3.198,353.7,873,-128.2055,-39.8400,H0479_0000_DA4,100,,,
-5826869,-2355185,-5826143,-2353976,-5825416,-2353247,-5826647,-2353579,-5825961,-2354421,2.426,1.087,2.638,37.0,874,-128.3092,-39.7130,none,none,,,
-5832114,-2346561,-5830899,-2346626,-5829684,-2347213,-5830783,-2346270,-5830860,-2346982,2.529,0.715,1.809,105.0,875,-128.4140,-39.5890,none,none,,,
-5941526,-2567235,-5942203,-2567780,-5942880,-2568290,-5941862,-2568159,-5942416,-2567377,1.663,0.943,1.568,230.6,876,-130.8652,-43.3200,H2494_0000_DA4,75,"ESP_012917_1365, ESP_024732_1360, ESP_028055_1365, ESP_029967_1360, PSP_007366_1360", ESP_024732_1360_PSP_007366_1360_RED_ANAGLYPH,
-6085013,-2643729,-6086709,-2645252,-6088405,-2646017,-6086629,-2646165,-6087138,-2644280,3.894,1.943,7.567,234.0,877,-134.0477,-44.6270,H2527_0000_DA4,75,,,
-6080445,-2652590,-6081441,-2653847,-6082438,-2654700,-6081376,-2654297,-6081816,-2653367,2.804,1.016,2.850,221.2,878,-133.9317,-44.7720,H2527_0000_DA4,75,ESP_028609_1345,,
-6087474,-2101027,-6086009,-2104252,-6084545,-2107974,-6085299,-2103861,-6086784,-2104673,7.612,1.775,13.508,155.9,879,-134.0323,-35.5000,H2538_0000_DA4,150,,,
-6162454,-2316011,-6161889,-2316514,-6161324,-2317054,-6161669,-2316040,-6162200,-2317012,1.549,1.111,1.722,132.3,880,-135.7034,-39.0810,H2538_0000_DA4,150,,,
-6217052,-2501084,-6217386,-2502222,-6217719,-2503342,-6217020,-2502358,-6217883,-2502056,2.349,0.887,2.084,195.9,881,-136.9256,-42.2140,none,none,"ESP_020262_1370, ESP_035769_1370, PSP_005072_1375",,
-6482288,-2311672,-6481718,-2312010,-6481148,-2312122,-6481571,-2311553,-6481857,-2312496,1.241,0.986,1.224,111.3,882,-142.7470,-39.0050,H6486_0000_DA4,75,ESP_023295_1405,,
-6692064,-2831440,-6691680,-2833093,-6691297,-2834682,-6691310,-2832927,-6692132,-2833248,3.311,0.789,2.611,168.3,883,-147.3710,-47.7960,H2681_0000_DA4,175,PSP_006536_1315,,
-6689980,-2831961,-6689864,-2833390,-6689748,-2834652,-6689349,-2833336,-6690103,-2833437,2.699,0.669,1.804,175.7,884,-147.3310,-47.8010,H2681_0000_DA4,175,PSP_006536_1315,,
-6627554,-2156016,-6627128,-2157303,-6626701,-2158476,-6626614,-2156971,-6627977,-2157623,2.618,1.573,4.118,160.0,885,-145.9493,-36.3950,none,none,ESP_016557_1435,,
-6694634,-2594323,-6694734,-2596291,-6694834,-2598437,-6693949,-2596321,-6695365,-2596291,4.118,1.335,5.497,182.6,886,-147.4382,-43.8010,H2681_0000_DA4,175,,,
-6684990,-2592414,-6684969,-2594513,-6684949,-2596238,-6684213,-2594554,-6685503,-2594501,3.823,1.217,4.652,179.4,887,-147.2232,-43.7710,H2681_0000_DA4,175,"PSP_005191_1360, ESP_020262_1370, ESP_035769_1370, PSP_005072_1375",,
-6863539,-2739789,-6865001,-2741099,-6866464,-2741965,-6864847,-2741615,-6865224,-2740542,3.421,1.125,3.850,230.5,888,-151.1880,-46.2440,none,none,ESP_011731_1335,,
-6862518,-2739997,-6863648,-2741751,-6864779,-2743612,-6863203,-2741994,-6863957,-2741556,4.152,0.809,3.361,209.4,889,-151.1582,-46.2550,none,none,ESP_011731_1335,,
-6831432,-2810699,-6832131,-2813177,-6832831,-2815447,-6831078,-2813681,-6833030,-2812727,4.905,1.970,9.663,194.6,890,-150.4641,-47.4600,H2681_0000_DA4,175,,,
-6873770,-2735095,-6873642,-2736535,-6873515,-2738070,-6873070,-2736488,-6873960,-2736624,2.984,0.816,2.435,175.6,891,-151.3783,-46.1670,none,none,,,
-6962799,-2584934,-6962622,-2586155,-6962445,-2587121,-6962245,-2586090,-6963022,-2586268,2.213,0.755,1.670,171.3,892,-153.3379,-43.6300,none,none,ESP_029414_1360,,
-7419040,-2525067,-7420082,-2519056,-7421124,-2512619,-7420239,-2519453,-7418200,-2518641,12.608,2.124,26.773,350.8,893,-163.4126,-42.4980,H4293_0000_DA4,75,,,
-7412792,-2536554,-7412758,-2537668,-7412724,-2538522,-7412502,-2537639,-7413210,-2537686,1.969,0.680,1.339,178.1,894,-163.2513,-42.8120,H4293_0000_DA4,75,,,
-7529765,-2835879,-7529268,-2838013,-7528771,-2839963,-7528571,-2837907,-7529588,-2838108,4.176,0.913,3.812,168.0,895,-165.8172,-47.8790,none,none,,,
-7523072,-2839311,-7525306,-2839317,-7527540,-2839946,-7524702,-2839963,-7524811,-2838719,3.961,1.248,4.944,260.7,896,-165.7299,-47.9010,none,none,,,
-8105758,-2297304,-8104848,-2298317,-8103937,-2299734,-8104351,-2298181,-8104682,-2298442,3.056,0.426,1.303,142.7,897,-178.4932,-38.7740,none,none,"ESP_033964_1410, PSP_003979_1410",,
-8080040,-2396346,-8080072,-2394520,-8080103,-2392623,-8080362,-2394490,-8079926,-2394502,3.723,0.434,1.614,359.0,898,-177.9475,-40.3970,none,none,"ESP_011310_1395, ESP_011811_1395",ESP_011310_1395_ESP_011811_1395_RED_ANAGLYPH,
8164370,-2063951,8165566,-2064123,8166763,-2064271,8165632,-2063749,8165587,-2064502,2.584,0.754,1.949,97.1,899,179.8304,-34.8230,none,none,,,
7702816,-2247388,7701486,-2249475,7700155,-2251846,7703016,-2250542,7700196,-2248461,5.231,3.571,18.682,211.6,900,169.6099,-37.9500,H6465_0000_DA4,75,"ESP_014396_1415, ESP_017363_1420, ESP_023033_1420, ESP_026501_1420, ESP_027134_1420, ESP_032369_1420, ESP_036338_1420,  ESP_036549_1420, PSP_004019_1420, PSP_004085_1420",PSP_004085_1420_PSP_004019_1420_RED_ANAGLYPH,
7645585,-2686566,7647172,-2686803,7648759,-2687058,7647297,-2685903,7647165,-2687663,2.954,1.765,5.212,99.6,901,168.4138,-45.3280,H2403_0001_DA4,75,,,
7648173,-2701545,7649304,-2701207,7650435,-2700863,7649436,-2700905,7649590,-2701456,2.176,0.569,1.238,71.8,902,168.4607,-45.5710,H2403_0001_DA4,75,,,
7652982,-2708053,7653854,-2707727,7654725,-2707259,7653727,-2707378,7653904,-2708030,1.778,0.672,1.194,63.5,903,168.5609,-45.6810,H2403_0001_DA4,75,ESP_028677_1340,,
7453009,-2468483,7452494,-2468791,7451978,-2469046,7452664,-2469076,7452587,-2468524,1.152,0.556,0.641,240.7,904,164.1264,-41.6500,none,none,"ESP_016216_1375, ESP_016638_137, ESP_036325_1375",,
7377216,-2510449,7378019,-2512180,7378823,-2513241,7378746,-2511576,7377129,-2512779,3.193,1.969,6.287,151.0,905,162.4862,-42.3820,none,none,,,
7306081,-2330308,7306526,-2330918,7306971,-2331576,7306676,-2330711,7306290,-2331149,1.555,0.587,0.912,144.7,906,160.9117,-39.3240,H4330_0000_DA4,75,"ESP_025420_1400, ESP_034690_1400, ESP_036246_1400",,
7320448,-2452390,7321472,-2452728,7322496,-2453172,7321601,-2452390,7321420,-2453012,2.153,0.647,1.394,111.3,907,161.2409,-41.3790,none,none,,,
6979904,-2747459,6981234,-2747264,6982565,-2746985,6981334,-2746795,6981489,-2747738,2.444,0.953,2.328,78.8,908,153.7478,-46.3480,H2612_0000_DA4,100,"ESP_026528_1330, ESP_034954_1330",,
6979818,-2744264,6981037,-2744418,6982256,-2744377,6981089,-2743855,6981080,-2745017,2.202,1.162,2.558,93.0,909,153.7435,-46.3000,H2612_0000_DA4,100,"ESP_026528_1330, ESP_034954_1330",,
6946257,-2675280,6946269,-2672755,6946280,-2670070,6945218,-2672844,6947656,-2672702,5.210,2.252,11.731,0.2,910,152.9778,-45.0910,H0280_0001_DA4,75,ESP_016612_1345,,
6598567,-2309947,6597681,-2310291,6596796,-2310990,6597563,-2310463,6597468,-2310095,2.078,0.380,0.790,239.9,911,145.3008,-38.9760,H2689_0001_DA4,150,"ESP_016665_1405, ESP_017232_1405, ESP_019289_1410",,
6561950,-2573399,6562731,-2574478,6563512,-2575284,6563058,-2574253,6562541,-2574715,2.397,0.674,1.616,141.9,912,144.5311,-43.4330,H2689_0001_DA4,150,ESP_016612_1345,,
6587038,-2703875,6585546,-2704823,6584054,-2705694,6585585,-2705333,6585299,-2704307,3.275,1.058,3.465,236.2,913,145.0336,-45.6320,H2220_0000_DA4,75,,,
6564888,-2707722,6566430,-2707609,6567971,-2707378,6566132,-2706915,6566309,-2708243,2.833,1.337,3.789,83.1,914,144.6126,-45.6790,H2220_0000_DA4,75,,,
6425761,-2341682,6425691,-2342655,6425620,-2343680,6426160,-2342714,6425298,-2342583,2.002,0.878,1.759,184.1,915,141.5131,-39.5220,H4180_0000_DA4,100,,,
6330315,-1985851,6330554,-1986532,6330792,-1986846,6330869,-1986396,6330283,-1986704,1.123,0.708,0.795,152.5,916,139.4179,-33.5140,none,none,ESP_016863_1460,,
6186180,-2412711,6185934,-2410524,6185689,-2409611,6185113,-2410625,6186711,-2410423,3.138,1.595,5.006,351.1,917,136.2329,-40.6670,H0469_0000_DA4,75,,,
6001800,-2403968,6004240,-2400981,6006681,-2398296,6002513,-2399339,6005351,-2402581,7.459,4.295,32.037,40.5,918,132.2315,-40.5060,none,none,"ESP_011747_1395, ESP_027531_1395, PSP_001330_1395, PSP_010758_1395",,
6011026,-2373578,6011746,-2375137,6012466,-2376240,6012534,-2374533,6010781,-2375694,3.025,2.101,6.356,151.6,919,132.3968,-40.0700,none,none,"ESP_011747_1395, ESP_027531_1395, PSP_001330_1395, PSP_010758_1395",,
6009006,-2376708,6009594,-2378990,6010182,-2380697,6010291,-2378676,6008920,-2379340,4.158,1.521,6.324,163.6,920,132.3494,-40.1350,none,none,"ESP_011747_1395, ESP_027531_1395, PSP_001330_1395, PSP_010758_1395",,
6006813,-2377022,6006867,-2378575,6006922,-2380413,6007566,-2378676,6006390,-2378528,3.392,1.183,4.013,178.2,921,132.2893,-40.1280,none,none,"ESP_011747_1395, ESP_027531_1395, PSP_001330_1395, PSP_010758_1395",,
5796351,-2387674,5796571,-2388592,5796791,-2389511,5796814,-2388486,5796297,-2388646,1.889,0.540,1.019,166.6,922,127.6580,-40.2970,H6544_0000_DA4,100,ESP_023351_1395,,
5809456,-2389310,5808961,-2389837,5808466,-2390566,5809342,-2390234,5808688,-2389440,1.597,1.027,1.640,218.1,923,127.9308,-40.3180,H6544_0000_DA4,100,,,
5705124,-2584975,5706261,-2586392,5707399,-2587957,5706522,-2585989,5705723,-2586843,3.675,1.140,4.188,144.2,924,125.6691,-43.6340,H2550_0000_DA4,100,,,
5708561,-2583802,5709099,-2585681,5709637,-2587192,5709483,-2585438,5708529,-2585900,3.540,1.013,3.585,163.3,925,125.7316,-43.6220,H2550_0000_DA4,100,,,
5699007,-2605745,5701058,-2605597,5703108,-2605224,5701146,-2605135,5701123,-2606018,3.888,0.883,3.435,82.3,926,125.5545,-43.9580,H2550_0000_DA4,100,,,
5700678,-2604269,5702259,-2604115,5703839,-2603878,5702254,-2603677,5702254,-2604501,2.997,0.824,2.469,82.5,927,125.5809,-43.9330,H2550_0000_DA4,100,,,
5702962,-2601910,5701035,-2601922,5699107,-2602313,5701101,-2600577,5701255,-2603238,3.648,2.665,9.724,263.6,928,125.5540,-43.8960,H2550_0000_DA4,100,,,
5666314,-2435734,5666930,-2436961,5667545,-2438034,5667100,-2436706,5666546,-2437210,2.599,0.742,1.928,152.3,929,124.8029,-41.1130,H2550_0000_DA4,100,"ESP_022494_1385, ESP_022639_1385",ESP_022494_1385_ESP_022639_1385_RED_ANAGLYPH,
5686380,-2430031,5685880,-2431626,5685381,-2433363,5686471,-2431940,5685181,-2431294,3.473,1.425,4.949,196.4,930,125.2202,-41.0230,H2550_0000_DA4,100,ESP_024050_1385,,
5683156,-2429842,5682273,-2431389,5681389,-2433102,5682820,-2431827,5681489,-2431004,3.695,1.548,5.719,208.1,931,125.1408,-41.0190,H2550_0000_DA4,100,ESP_024050_1385,,
5532309,-1938840,5532121,-1939172,5531932,-1939403,5532259,-1939267,5532023,-1939065,0.699,0.328,0.230,216.3,932,121.8340,-32.7150,H6408_0000_DA4,75,"ESP_024538_1470, ESP_012222_1470, ESP_012723_1470, ESP_016890_1470, ESP_018169_1470, ESP_029483_1470",ESP_012222_1470_ESP_012723_1470_RED_ANAGLYPH,
5454677,-2334303,5454356,-2335897,5454036,-2337112,5455185,-2336271,5453546,-2335488,2.883,1.829,5.273,192.9,933,120.1214,-39.4080,H2638_0000_DA4,150,"ESP_028626_1400, PSP_007159_1405, PSP_007515_1405",PSP_007515_1405_PSP_007159_1405_RED_ANAGLYPH,
5353342,-2333378,5355117,-2334415,5356892,-2335316,5355172,-2333781,5354849,-2334996,4.073,1.258,5.124,118.4,934,117.9358,-39.3830,H0368_0000_DA4,75,"ESP_023536_1405, ESP_020846_1400, ESP_025593_1400, ESP_028547_1405, ESP_029536_1400",ESP_029536_1400_ESP_020846_1400_RED_ANAGLYPH,
5357687,-2328109,5359090,-2329140,5360493,-2330960,5359163,-2328488,5358500,-2329833,4.020,1.503,6.042,135.2,935,118.0233,-39.2940,H0368_0000_DA4,75,"ESP_023536_1405, ESP_020846_1400, ESP_025593_1400, ESP_028547_1405, ESP_029536_1400",,
5259989,-2231787,5259015,-2233708,5258041,-2235409,5259812,-2234075,5258305,-2233293,4.143,1.743,7.221,209.0,936,115.8194,-37.6840,H2638_0000_DA4,150,ESP_024380_1420,,
5261342,-2232048,5260877,-2233945,5260412,-2236132,5261588,-2234134,5260303,-2233785,4.195,1.373,5.759,193.2,937,115.8604,-37.6880,H2638_0000_DA4,150,ESP_024380_1420,,
5260412,-2314736,5261220,-2317048,5262028,-2319140,5262073,-2316734,5260366,-2317344,4.699,1.834,8.619,159.6,938,115.8679,-39.0900,H2638_0000_DA4,150,"ESP_028969_1405, PSP_007792_1405",,
5251521,-2355980,5253017,-2356051,5254513,-2356389,5253137,-2355375,5252919,-2356762,3.031,1.404,4.256,97.8,939,115.6873,-39.7480,H2660_0001_DA4,175,,,
5264026,-2446978,5263427,-2448816,5262827,-2450511,5264049,-2449118,5262496,-2448454,3.723,1.661,6.184,198.4,940,115.9165,-41.3130,H2638_0000_DA4,150,"ESP_019778_1385, ESP_017154_1390, ESP_019567_1385, ESP_034006_1380",,
5172767,-2401858,5171913,-2405012,5171060,-2407614,5173498,-2405616,5170596,-2404377,5.999,3.132,18.790,196.4,941,113.9011,-40.5740,H2660_0001_DA4,175,"ESP_021756_1395, ESP_021901_1395, ESP_028679_1390",ESP_021756_1395_ESP_021901_1395_RED_ANAGLYPH,
5171391,-2029435,5171155,-2030514,5170919,-2031622,5171559,-2030650,5171037,-2030419,2.246,0.609,1.368,193.1,942,113.8844,-34.2560,H2660_0001_DA4,175,"ESP_028402_1455, ESP_028468_1455, ESP_029035_1455, ESP_029457_1455","ESP_028468_1455_ESP_028402_1455_RED_ANAGLYPH, ESP_029457_1455_ESP_029035_1455_RED_ANAGLYPH",
5172880,-2029394,5172481,-2030692,5172081,-2032227,5173321,-2030929,5171981,-2030449,2.961,1.523,4.510,196.9,943,113.9136,-34.2590,H2660_0001_DA4,175,"ESP_028402_1455, ESP_028468_1455, ESP_029035_1455, ESP_029457_1455","ESP_028468_1455_ESP_028402_1455_RED_ANAGLYPH, ESP_029457_1455_ESP_029035_1455_RED_ANAGLYPH",
5126384,-2262379,5127083,-2263641,5127782,-2265277,5127428,-2263481,5126960,-2263855,3.234,0.608,1.966,153.7,944,112.9138,-38.1890,H2224_0000_DA4,75,"ESP_013541_1415, PSP_001964_1415, PSP_002676_1415",PSP_001964_1415_PSP_002676_1415_RED_ANAGLYPH,
5127828,-2262640,5128159,-2263582,5128490,-2264756,5128445,-2263422,5127914,-2263683,2.223,0.604,1.343,162.2,945,112.9375,-38.1880,H2224_0000_DA4,75,"ESP_013541_1415, PSP_001964_1415, PSP_002676_1415",PSP_001964_1415_PSP_002676_1415_RED_ANAGLYPH,
