CatNum,HiRISE_img,ContainsArr
942,"ESP_028468_1455_ESP_028402_1455_RED_ANAGLYPH,ESP_029457_1455_ESP_029035_1455_RED_ANAGLYPH","0,0"
943,"ESP_028468_1455_ESP_028402_1455_RED_ANAGLYPH,ESP_029457_1455_ESP_029035_1455_RED_ANAGLYPH","0,0"
941,ESP_021756_1395_ESP_021901_1395_RED_ANAGLYPH,0
951,"ESP_020121_1410_ESP_020055_1410_RED_ANAGLYPH,PSP_001964_1415_PSP_002676_1415_RED_ANAGLYPH,PSP_003243_1415_PSP_002320_1415_RED_ANAGLYPH","0,0,0"
355,ESP_017024_2230_ESP_017314_2230_RED_ANAGLYPH,0
354,ESP_017024_2230_ESP_017314_2230_RED_ANAGLYPH,0
353,ESP_021560_2170_PSP_004181_2170_RED_ANAGLYPH,0
352,ESP_021560_2170_PSP_004181_2170_RED_ANAGLYPH,0
1000,"ESP_013528_1380_ESP_013673_1380_RED_ANAGLYPH,ESP_016706_1380_ESP_016640_1380_RED_ANAGLYPH,PSP_004285_1375_ESP_012328_1375_RED_ANAGLYPH,PSP_005696_1380_PSP_005419_1380_RED_ANAGLYPH","0,0,0,0"
359,"ESP_017024_2230_ESP_017314_2230_RED_ANAGLYPH,ESP_027573_2190_ESP_027507_2190_RED_ANAGLYPH","0,0"
358,PSP_008809_2215_PSP_009455_2215_RED_ANAGLYPH,0
